domain,ransomwareGroup,timestamp,lockbitURL,domainCountry,domainDescription
mnorch.org,lockbit3,31/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/c9yv5fSAGOgkkmYF65b816b368202,US,"Led by Music Director Thomas Søndergård, the Minnesota Orchestra is a Grammy Award-winning orchestra known for acclaimed performances around the world."
apeagers.au,lockbit3,31/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/j2MXlDKAMZGTKTIJ65bab8fb96038,NZ,"Part #1 Eagers Automotive Limited is the leading automotive retail group in Australia and New Zealand, with a long and proud history of 110 years. Our name was changed to Eagers Automotive Limited from A.P. Eagers Limited in 2020 following our acquis..."
derrama.org.pe,lockbit3,31/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/m5hSgz5xif31EDsg65bab94bec392,PE,"Pídelo Aquí Maestro, accede a todos los servicios que tenemos para ti Derrama Magisterial es una institución de seguridad social privada, perteneciente a los maestros que trabajan en las instituciones educativas del Estado."
sahchicago.org,lockbit3,31/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/BMwAS4fLCVjTEUt865b99757bf96a,US,"PART 1 .Always US Hospitals put their greedy interest over those of their patients and clients .Saint Anthony Hospital has been caring for its neighbors for over a century.Saint Anthony Hospital is an independent, nonprofit, faith-based, ac..."
mrm.com.mx,lockbit3,31/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/ohhLQ27ZJwsB2TdK65b9a64de827c,MX,"En MRM somos mayoristas líderes en el mercado de refacciones, accesorios y equipo de protección para las motocicletas de trabajo con mayor demanda en México. Nos enfocamos en atender refaccionarias, boutiques y corporativos que buscan ofrecer calidad..."
clackamas.edu,lockbit3,30/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/KAeDcaqUNhFn8FzZ65b8155db16e2,US,Clackamas Community College
grimme.dk,lockbit3,29/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/wEzqhGBZ2UvuKnki65b814c01327c,DK,grimme.dk
ese.com,lockbit3,29/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/gU2eYlq74eAXPcQD65b7f69ee73e4,DE,"ESE is the market leader for temporary storage solutions for waste and recyclable materials. We offer a large selection of high-quality products and services, which enable our customers in the waste management industry to streamline their processes a..."
crowe.com.za,lockbit3,29/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/AcXMejZGUtQ1jbUP65b7fb76d2e40,ZA,"Crowe LLP is a public accounting, consulting and technology firm. Crowe uses its deep industry expertise to provide audit servicesto public and private entities. The firm and its subsidiaries also help clients make smart decisions that lead to lastin..."
ehsd.org,lockbit3,26/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/igfdovFZKsQEECva65b3e5e171517,US,"Contra Costa County Employment & Human ServicesEmployees (lists with SSN numbers, residential address, telephone, email, passport scans, DOB, contracts, information on salaries, bonuses, and other confidential documents) Finance (budget, audit, tax..."
securinux.net,lockbit3,26/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/GOIF9hDoshNfv8fy65b38fbc07b38,IL,"Securinux Specializes in 'Linux' Based Security Applications including - Firewall and A variety of Internet Solutions.The company was hacked, and they refused to comply. Internal papers totaling 35 GB will be disclosed."
caravanclub.co.uk,lockbit3,25/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/iLl2zATU6XubppK265b2521f23ef3,UK,The Caravan and Motorhome Club
icn-artem.com,lockbit3,24/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/im4pNn6UP0pjGHIH65b10dc8abfe7,FR,"ICN Business School is a Grande Ecole of management (selective higher education institutions, which provide high-level training) triple accredited AACSB, EQUIS and AMBA. Associated with the University of Lorraine, the school is authorized to issue a..."
lyonshipyard.com,lockbit3,23/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/0bbwQsU9DMoNn7Vo65b0244ad1f35,US,"Lyon Shipyard is a customer focused, family-owned and operated, ship repair facility on the Elizabeth River in Norfolk, VA established in 1928. Lyon Shipyard, Inc. serves as a full service ship repair facility with over 90 years of continuous servic..."
sierrafrontgroup.com,lockbit3,23/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/Dzd9NJAVd9hGtzk965b024b3dc7d3,US,"Sierra Front Group has experience providing Cloud Hosting, Event Wi-Fi, Email Hosting, Web Hosting, Network Design, IT Consulting, and much more."
davidsbridal.com,lockbit3,22/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/79CpoCPO0Gx79TDH65aea2bccb343,US,"David's Bridal. Revenue $2.2 BillionWe possess highly valuable and critical data, encompassing a substantial volume of personal and corporate information.David's Bridal is a prominent American bridal-store chain known for its wide range of weddin..."
synnex-grp.com,lockbit3,22/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/V679LlGYJEnj4te8654fb6d249c71,TW,"Synnex Technology International Corporation (SYNNEX) was established in 1988. Through a unique operational model, it has become the largest distributor of information, communication, consumer product, and semiconductor products in the Asia Pacific re..."
gattoplaters.com,lockbit3,22/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/GVAjSNHoheBwVgkh654fb56fa1c89,US,"King KongGatto is now home to North America’s largest zinc plating line – King Kong!PrevNextISO 9001:2015 CERTIFIED ZINC PLATING COMPANYFounded in 1974, Gatto Industrial Platers is an ISO 9001:2015 Certified Plating Company focused on being..."
duconind.com,lockbit3,22/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/VOK4HiB47hiD9xYi6547422e02b81,AE,Ducon Industries: Leading blocks & paver supplier in Dubai
wittmann.at,lockbit3,22/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/b2Ccp3UeUqNBYnVV6547407764590,AT,Das Unternehmen wurde 1896 als Sattlerei von Franz Wittmann gegründet. Am Anfang wurde für die Bauern der Umgebung Sattlerzeug hergestellt. Der Enkel Franz Wittmann stellte die Produktion auf Möbelbau und Polsterei um. Kunden kamen anfangs vorwiegend...
qtc-energy.com,lockbit3,22/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/k0P16cAwzlYUKeT965473cbcb8b8d,TH,"manufactures and sells electrical transformers in Thailand and abroad. The company offers sealed oil dispensers, RPN devices, amorphous metal dispensers, dry type classes F and H, mounted on pads"
hughessupplyco.com,lockbit3,22/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/UihW398MiXFPRMiF65473a2a87bd2,US,"WE ARE HUGHES SUPPLY! We are an injection molding & engineering company located in Thomasville, NC and serve companies across the United States."
umi-tiles.com,lockbit3,22/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/YHZcUr5FcZnOj4Sq654737e6b1d15,TH,"Saha mosaic Industry Public Company Limited was founded on June 6, 2016, listed on the stock exchange of Thailand 2016. it manufactures tiles sold under the brand “duragres"", which means strong and durable tiles. it is a leader in the use of digital..."
cct.or.th,lockbit3,22/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/smEJOVEWAhnfPxCa6547377d9b0d6,TH,a company that works in the Religious Institutions industry
cmmt.com.tw,lockbit3,22/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/5im7CT0taldJ4FTa65aa92f16423b,TW,cmmt.com.tw
shenandoahtx.us,lockbit3,22/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/Jk0hMkdkWMqCQvut65aa926a87bbf,US,"Shenandoah is a city in Montgomery County, Texas, United States. Its population was 3,499 at the 2020 census. It is the hometown of David Vetter, the famous ""boy in the plastic bubble"". In 1986, the Shenandoah city council renamed Tamina School Road..."
stjohnrochester.org,lockbit3,21/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/eP5izc6gFuyhXGJq65ad8dc837c30,US,"John Lutheran Church & SchoolAddress: 1011 W University Dr Rochester, MI, 48307-1862 United States"
bmc-cpa.com,lockbit3,21/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/SsrQUvH6VDzUwaRG65ad0f2e90484,US,"The management team of partners Don Beasley, Christine Wright, Brad Beasley, Tony Morán, and Christopher Salcido, along with our tax & audit managers, have over 400 years of accounting experience! We have represented our clients before state & nation..."
jasman.com.mx,lockbit3,21/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/DYOcAX8M3MH0isZk65ac6bca807f1,MX,"Jasman Automotriz S A is a company that operates in the Automotive industry. The company is headquartered in Las Torres, Nuevo Leon, Mexico"
subway.com,lockbit3,21/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/FuvDelun1eni2gsO65acd9602ca7f,US,"The biggest sandwich chain is pretending that nothing happened. We exfiltrated their SUBS internal system which includes hundreds of gigabytes of data and all financial expects of the franchise, including employee salaries, franchise royalty payment..."
tvjahnrheine.de,lockbit3,21/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/hL9z6dIufH2qn0ar65ac6741c1e81,DE,"TV Jahn-Rheine is a company that operates in the Health, Wellness and Fitness industry. The company is headquartered in Rheine, Nordrhein-Westfalen, Germany.We have stolen a ton of accounting data, email conversations, human resources, etc."
marxan.es,lockbit3,21/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/PuJ3Rx76KH5aRhWm65ac68a6ba385,ES,"https://www.einforma.com/informacion-empresa/marxan#ancla-datos-comercialesTHE OPERATION OF CAR PARKS, OWNED AND OWNED BY OTHERS, CONSTRUCTION, LEASING, PURCHASE AND SALE THEREOF, ADMINISTRATION AND OPERATION OF ALL TYPES OF CAR PARKS, THE CONSTR..."
home-waremmien.be,lockbit3,21/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/2qkuVv1QNYu7BdsQ65ac69bc80514,BE,"Created in 1949 by Edmond Leburton, the public housing company ""Le Home Waremmien"" has just been renamed. The name change comes a year after the (historic) arrival of a Liberal as president."
wendy.mx,lockbit3,20/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/EaZ1uwucazQRN6qy65aba257ef74c,MX,"We give 5 days for wendy's company to contact us. After that time, 530 GB of internal company information will be publicly available."
swiftair.com,lockbit3,20/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/mRMTnPRvawxrZlxg65aba7a6e310c,ES,"Swiftair is a leading company in the airline sector, offering both freight and passenger transport. Unfortunately, they dont care at all about the security of corporate information and personal information of its employees. We give them the last chan..."
pratt.edu,lockbit3,19/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/XxPDtLrUlLYWaTx565aadca576aec,US,"Colleges & UniversitiesEstablished in 1887 and located in Brooklyn, New York, the Pratt Institute is a private university with programs primarily in engineering, architecture, and fine arts."
seiu1000.org,lockbit3,19/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/Vv07T0JudgV5NrWS65aadbb1a57f6,US,"Local 1000 of the Service Employees International Union is a united front of 96,000 working people employed by the State of California, making Local 1000 the largest public sector union in California and one of the largest in the country. 308GBEm..."
dywidag.com,lockbit3,19/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/NMpOxtwBXX84avLu65aacca1b68ed,DE,
jdbchina.com,lockbit3,19/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/nRNY4YnC7fuFrDqM65a1762f68578,CN,"Greetings!Today we are posting here the new company, ""JDB China Drinks Co Ltd "".Company Description: JDB China Drinks Co. Ltd. manufactures beverages. The Company produces and sells herbal tea and other related beverages. JDB China Drinks als..."
evit.edu,lockbit3,19/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/7wFCTY3Go1qqGrjv65aa92b0d2a4c,US,East Valley Institute of Technology
foxsemicon.com,lockbit3,19/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/CuwfoPr9DGfcLVDQ65aa5dd2c9efb,TW,"Foxsemicon Integrated Technology Inc. takes semiconductor equipment manufacturing capabilities as the foundation; Mechanical, Optical, Electrical, and Software technologies as the pillar; and builds a leading edge in R&D and manufacturing of high-end..."
digipwr.com,lockbit3,18/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/VGAUvp29uowOOJQr65a9553509514,US,"Digital Power is an innovative leader and supplier of cutting-edge power product solutions for medical, industrial, telecom, and defense markets. The company is recognized throughout the industry for flexible, cutting-edge, feature-rich, top-quality..."
jaffeandasher.com,lockbit3,18/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/8xIMnIo0gud2qa6H65a9344ab8a9b,US,"653 GB Data on employees (ssn, insurance, residential address, telephone, DOB, contracts, scans of passports), financial documents (balance sheet, budget, PL, audits, tax forms, various financial statements, statements), customer database, client c..."
millgate.co.uk,lockbit3,16/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/jw9DrUx2yVONIcjn65a6cec259aa7,UK,
shinwajpn.co.jp,lockbit3,15/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/Ru0hUvku176bHXZI65a522d5009c3,JP,Manufacturing around the worldSupported by engineering power Shinwa is supported by the engineering power of trading company and manufacturer functions.A solution partner that responds to manufacturing issues.
maisonsdelavenir.com,lockbit3,15/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/lfS9tWzUk1sXrjAv65a524dac6850,FR,"Maisons de l’Avenir, house builder in Brittany and Loire-Atlantique, presents its house offers in your area."
vasudhapharma.com,lockbit3,15/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/mrDbbohtpfduKD8665a50f914c41e,IN,"VASUDHA PHARMA CHEM LIMITED was incorporated, as a public limited company under the Companies Act, 1956 in 1994-95 at Hyderabad in the state of Telengana, India. The company is engaged in the manufacturing of APIs, Pharma Intermediates for catering t..."
hosted-it.co.uk,lockbit3,15/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/ug0fkfxqR6FMlzho65a5108a91b66,UK,"Originally founded to provide consultancy to IT resellers, we are delighted to now provide our IT services directly to Education, Corporate, and Government organisations."
amenitek.com,lockbit3,14/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/51lnucOAW74S04AY65a3cd98645ae,US,"AMENITEKAudio, Technology, Video, Computer, Security, and Electrical Systems Installation14 Williamstown RoadLanesborough, MA 01237tel (413) 776-0354fax (413) 776-0355https://i.imgur.com/UdvPFB2.pnghttps://i.imgur.com/sjsVUFe.pngh..."
turascandinavia.com,lockbit3,13/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/xGCHRau2M0wfZZhd659c218acf265,SE,"Several vulnerabilities were found in Tura Scandinavia's corporate network, which helped us to penetrate the corporate network and move around the internal servers without any obstacles.Inside the corporate network of Tura Scandinavia there were ab..."
arrowinternational.com,lockbit3,12/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/iZ3pOCYfFvJ4KCKB65a1c0359e766,US,"World's largest manufacturer of bingo products, pulltabs, daubers, bingo equipment and hand held and fixed base electronic bingo devices for charity fundraising and social gaming."
olea.com,lockbit3,12/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/2J3EsM8hxHcXtyja65a150f793a37,US,Olea Kiosks Inc. is the leading Kiosk design and manufacturer of standard and custom Kiosks. For over 40 years.
pactchangeslives.com,lockbit3,11/01/2024,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/plh7kL55YTNYzX1Q659fd8917e0d7,US,"PACT operates in an open, collaborative partnership with other agencies and resources to solve the problems that stem from criminal behavior. We challenge individuals and organizations to become part of the solution and invite you to join us."
